Florida Player 1,Florida Player 2,Florida Player 3,Florida Player 4,Florida Player 5,Unnamed: 0,Start Time,Finish Time,Florida Bigs,Opponent Bigs,Florida Starting Score,Florida Ending Score,Opponent Starting Score,Opponent Ending Score,Florida 2PFGM,Florida 2PFGA,Florida PFGM,Florida PFGA,Florida 3PFGM,Florida 3PFGA,Florida FTM,Florida FTA,Florida TO,Florida ORB,Florida DRB,Florida PF,Florida BLK,Opponent 2PFGM,Opponent 2PFGA,Opponent PFGM,Opponent PFGA,Opponent 3PFGM,Opponent 3PFGA,Opponent FTM,Opponent FTA,Opponent TO,Opponent ORB,Opponent DRB,Opponent PF,Opponent BLK,fl_pts,opp_pts,pt_diff,minutes,fl_poss,opp_poss,off_rat,def_rat,net_rat,fl_pace,opp_pace,fl_fga,fl_fgm,fl_fgp,fl_2fgp,fl_pfgp,fl_3fgp,fl_2fgr,fl_pfgr,fl_3pfgr,fl_ftr,opp_fga,opp_fgm,opp_fgp,opp_2fgp,opp_pfgp,opp_3fgp,opp_2pfgr,opp_pfgr,opp_3pfgr,opp_ftr,fl_drebr,fl_orebr,opp_drebr,opp_orebr,fl_tor,opp_tor,fl_blkr,opp_blkr
Andrew Fava,Chase Johnson,Chris Chiozza,Dontay Bassett,KeVaughn Allen,17,103,44,1,0,58,58,33,36,0,0,0,0,0,1,0,0,1,0,1,3,0,1,1,0,0,0,0,1,2,0,0,1,0,0,0,3,-3,0.9833333333333333,2.0,1.95,0.0,153.84615384615387,-153.84615384615387,81.35593220338983,79.32203389830508,1,0,0.0,,,0.0,0.0,0.0,0.5,0.0,1,1,1.0,1.0,,,0.5128205128205129,0.0,0.0,1.0256410256410258,2.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
Andrew Fava,Chase Johnson,Deaundrae Ballard,Mak Krause,Mike Okauru,170,707,492,0,0,420,423,291,309,1,5,0,1,0,0,1,2,3,2,1,4,1,3,3,0,1,2,2,6,8,0,1,3,1,1,3,18,-15,3.583333333333333,6.949999999999999,7.8,43.16546762589928,230.7692307692308,-187.60376314333152,77.58139534883722,87.06976744186048,6,1,0.16666666666666666,0.2,0.0,,0.7194244604316548,0.14388489208633096,0.0,0.2877697841726619,6,5,0.8333333333333334,1.0,0.0,1.0,0.38461538461538464,0.12820512820512822,0.25641025641025644,1.0256410256410258,0.5,0.36363636363636365,0.5454545454545454,0.5,0.43165467625899284,0.0,0.12820512820512822,0.14388489208633096
Chase Johnson,Chris Chiozza,Deaundrae Ballard,Jalen Hudson,Keith Stone,36,779,722,0,1,44,44,38,40,0,1,0,0,0,1,0,0,0,0,1,1,0,1,2,0,0,0,0,0,0,0,0,2,0,0,0,2,-2,0.95,2.0,2.0,0.0,100.0,-100.0,84.21052631578947,84.21052631578947,2,0,0.0,0.0,,0.0,0.5,0.0,0.5,0.0,2,1,0.5,0.5,,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Chase Johnson,Chris Chiozza,Deaundrae Ballard,Jalen Hudson,Kevarrius Hayes,69,1558,1558,2,2,88,88,76,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,0,0,,,,,,,,,0,0,,,,,,,,,,,,,,,,
Chase Johnson,Chris Chiozza,Dontay Bassett,Jalen Hudson,Mike Okauru,65,1281,1078,2,2,173,186,113,116,3,3,0,0,1,2,4,4,0,1,3,1,0,0,1,0,0,0,2,3,3,1,0,0,3,0,13,3,10,3.3833333333333337,5.9,5.425,220.33898305084745,55.29953917050692,165.0394438803405,69.75369458128078,64.13793103448275,5,4,0.8,1.0,,0.5,0.5084745762711864,0.0,0.3389830508474576,0.6779661016949152,3,0,0.0,0.0,,0.0,0.18433179723502305,0.0,0.3686635944700461,0.5529953917050692,1.0,1.0,0.0,0.0,0.0,0.18433179723502305,0.0,0.0
Chase Johnson,Chris Chiozza,Gorjok Gak,Jalen Hudson,KeVaughn Allen,39,1292,1230,3,1,60,61,52,54,0,0,0,0,0,0,1,2,0,0,0,1,0,1,2,0,0,0,0,0,0,0,1,1,1,0,1,2,-1,1.0333333333333334,0.95,1.0,105.26315789473684,200.0,-94.73684210526316,36.77419354838709,38.70967741935483,0,0,,,,,0.0,0.0,0.0,2.1052631578947367,2,1,0.5,0.5,,,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
Chase Johnson,Deaundrae Ballard,Dontay Bassett,Gorjok Gak,Mike Okauru,73,818,678,4,2,192,195,126,131,1,2,0,0,0,0,1,2,2,0,2,4,0,0,1,0,0,1,1,2,3,1,0,2,1,0,3,5,-2,2.3333333333333335,4.95,4.425,60.60606060606061,112.99435028248588,-52.38828967642527,84.85714285714286,75.85714285714285,2,1,0.5,0.5,,,0.40404040404040403,0.0,0.0,0.40404040404040403,2,1,0.5,0.0,,1.0,0.22598870056497175,0.0,0.22598870056497175,0.6779661016949153,1.3333333333333333,0.0,1.3333333333333333,0.0,0.40404040404040403,0.22598870056497175,0.0,0.0
Chase Johnson,Deaundrae Ballard,Gorjok Gak,Jalen Hudson,Mike Okauru,31,776,768,2,0,43,44,36,36,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.13333333333333333,0.475,1.0,210.52631578947367,0.0,210.52631578947367,142.5,300.0,0,0,,,,,0.0,0.0,0.0,2.1052631578947367,1,0,0.0,0.0,,,1.0,0.0,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0,0.0
Chase Johnson,Deaundrae Ballard,Gorjok Gak,Mak Krause,Mike Okauru,117,824,739,3,2,301,307,205,206,3,3,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,0,1,1,2,0,0,0,0,0,6,1,5,1.4166666666666665,3.0,1.9500000000000002,200.0,51.28205128205128,148.71794871794873,84.70588235294117,55.058823529411775,3,3,1.0,1.0,,,1.0,0.0,0.0,0.0,2,0,0.0,,0.0,0.0,0.0,0.5128205128205128,0.5128205128205128,1.0256410256410255,0.8,,,0.0,0.0,0.0,0.5128205128205128,0.0
Chris Chiozza,Deaundrae Ballard,Dontay Bassett,Egor Koulechov,KeVaughn Allen,9,1951,1932,2,2,0,0,12,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.31666666666666665,1.0,1.0,0.0,0.0,0.0,126.31578947368422,126.31578947368422,0,0,,,,,0.0,0.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,,,,,1.0,1.0,0.0,0.0
Chris Chiozza,Deaundrae Ballard,Dontay Bassett,Egor Koulechov,Mike Okauru,172,4088,3958,6,6,183,186,132,134,1,3,0,1,0,0,1,1,1,1,0,3,0,0,1,0,0,0,0,2,2,2,1,2,1,1,3,2,1,2.1666666666666665,3.475,2.95,86.33093525179856,67.79661016949152,18.53432508230705,64.15384615384616,54.461538461538474,4,1,0.25,0.3333333333333333,0.0,,0.8633093525179856,0.28776978417266186,0.0,0.28776978417266186,1,0,0.0,0.0,,,0.3389830508474576,0.0,0.0,0.6779661016949152,0.0,0.3333333333333333,0.6666666666666666,1.0,0.28776978417266186,0.6779661016949152,0.0,0.28776978417266186
Chris Chiozza,Deaundrae Ballard,Dontay Bassett,Jalen Hudson,Keith Stone,47,3254,3093,5,2,72,76,43,47,1,2,0,0,0,1,2,2,0,0,1,2,1,2,3,0,0,0,1,0,0,1,1,2,1,0,4,4,0,2.6833333333333336,3.95,4.0,101.26582278481011,100.0,1.265822784810112,58.88198757763975,59.62732919254658,3,1,0.3333333333333333,0.5,,0.0,0.5063291139240506,0.0,0.2531645569620253,0.5063291139240506,4,2,0.5,0.6666666666666666,,0.0,0.75,0.0,0.25,0.0,0.5,0.0,1.0,0.5,0.0,0.25,0.25,0.0
Chris Chiozza,Deaundrae Ballard,Dontay Bassett,KeVaughn Allen,Keith Stone,26,923,908,1,1,73,73,50,51,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,-1,0.25,0.475,0.475,0.0,210.52631578947367,-210.52631578947367,76.0,76.0,0,0,,,,,0.0,0.0,0.0,2.1052631578947367,0,0,,,,,0.0,0.0,0.0,2.1052631578947367,,0.0,2.0,,0.0,0.0,0.0,0.0
Chris Chiozza,Deaundrae Ballard,Dontay Bassett,Keith Stone,Mike Okauru,66,2788,2593,4,1,55,58,89,91,1,3,0,0,0,0,1,2,0,1,2,1,0,0,2,0,0,0,0,2,2,1,0,2,2,0,3,2,1,3.25,2.95,3.95,101.69491525423729,50.632911392405056,51.06200386183223,36.307692307692314,48.61538461538462,3,1,0.3333333333333333,0.3333333333333333,,,1.0169491525423728,0.0,0.0,0.6779661016949152,2,0,0.0,0.0,,,0.5063291139240506,0.0,0.0,0.5063291139240506,1.0,0.4,0.8,0.0,0.0,0.2531645569620253,0.0,0.0
Chris Chiozza,Deaundrae Ballard,Egor Koulechov,Gorjok Gak,Jalen Hudson,196,5929,5458,10,6,314,324,294,307,1,1,0,1,2,8,2,4,2,1,6,4,0,5,7,0,0,1,3,0,4,0,0,7,3,1,10,13,-3,7.8500000000000005,11.899999999999999,11.899999999999999,84.03361344537817,109.2436974789916,-25.21008403361344,60.63694267515922,60.63694267515922,10,3,0.3,1.0,0.0,0.25,0.08403361344537816,0.08403361344537816,0.6722689075630253,0.33613445378151263,10,6,0.6,0.7142857142857143,,0.3333333333333333,0.5882352941176471,0.0,0.2521008403361345,0.33613445378151263,1.0,0.125,0.875,0.0,0.16806722689075632,0.0,0.0,0.08403361344537816
Chris Chiozza,Deaundrae Ballard,Egor Koulechov,Gorjok Gak,KeVaughn Allen,344,13280,12471,18,16,585,607,442,470,10,16,0,0,0,4,2,2,4,1,7,6,2,8,14,0,1,3,3,3,6,5,1,9,5,0,22,28,-6,13.483333333333334,23.95,23.85,91.8580375782881,117.40041928721175,-25.542381708923642,71.05067985166872,70.7540173053152,20,10,0.5,0.625,,0.0,0.6680584551148225,0.0,0.16701461377870563,0.08350730688935282,18,11,0.6111111111111112,0.5714285714285714,0.0,1.0,0.5870020964360587,0.04192872117400419,0.12578616352201258,0.25157232704402516,0.8235294117647058,0.1,0.9,0.11764705882352941,0.16701461377870563,0.20964360587002095,0.08385744234800838,0.0
Chris Chiozza,Deaundrae Ballard,Egor Koulechov,Gorjok Gak,Keith Stone,3,2050,1958,2,1,8,8,10,13,0,1,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,1,2,0,0,0,0,1,1,0,0,3,-3,1.5333333333333332,3.0,2.0,0.0,150.0,-150.0,78.2608695652174,52.173913043478265,2,0,0.0,0.0,,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,2,1,0.5,,,0.5,0.0,0.0,1.0,0.0,1.0,0.5,0.5,0.0,0.6666666666666666,0.0,0.0,0.0
Chris Chiozza,Deaundrae Ballard,Egor Koulechov,Gorjok Gak,Mike Okauru,9,1912,1745,2,0,12,14,0,5,1,1,0,0,0,3,0,0,2,2,2,0,0,1,2,0,0,1,2,0,0,0,0,1,0,0,2,5,-3,2.783333333333333,4.0,4.0,50.0,125.0,-75.0,57.48502994011976,57.48502994011976,4,1,0.25,1.0,,0.0,0.25,0.0,0.75,0.0,4,2,0.5,0.5,,0.5,0.5,0.0,0.5,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.0,0.0,0.0
Chris Chiozza,Deaundrae Ballard,Egor Koulechov,Jalen Hudson,KeVaughn Allen,37,722,722,0,1,44,44,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,,,,,,0,0,,,,,,,,,0,0,,,,,,,,,,,,,,,,
Chris Chiozza,Deaundrae Ballard,Egor Koulechov,Jalen Hudson,Keith Stone,37,676,664,0,0,45,46,51,51,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.2,0.95,0.0,105.26315789473684,,,189.99999999999997,0.0,0,0,,,,,0.0,0.0,0.0,2.1052631578947367,0,0,,,,,,,,,,0.0,0.0,,0.0,,,0.0
Chris Chiozza,Deaundrae Ballard,Egor Koulechov,Jalen Hudson,Kevarrius Hayes,160,5120,4752,8,6,242,252,273,288,1,6,0,0,2,3,2,2,1,1,2,2,1,3,3,0,1,2,3,3,4,3,1,5,2,1,10,15,-5,6.133333333333333,9.95,9.9,100.50251256281409,151.5151515151515,-51.01263895233741,64.89130434782608,64.56521739130436,9,3,0.3333333333333333,0.16666666666666666,,0.6666666666666666,0.6030150753768845,0.0,0.30150753768844224,0.20100502512562815,7,5,0.7142857142857143,1.0,0.0,0.6666666666666666,0.30303030303030304,0.10101010101010101,0.30303030303030304,0.40404040404040403,0.8,0.16666666666666666,0.8333333333333334,0.4,0.10050251256281408,0.30303030303030304,0.10101010101010101,0.10050251256281408
Chris Chiozza,Deaundrae Ballard,Egor Koulechov,KeVaughn Allen,Keith Stone,26,1017,967,0,1,38,40,34,35,1,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,2,0,0,1,0,0,2,1,1,0.8333333333333334,2.0,1.95,100.0,51.28205128205129,48.71794871794871,96.0,93.6,2,1,0.5,0.5,,,1.0,0.0,0.0,0.0,1,0,0.0,,,0.0,0.0,0.0,0.5128205128205129,1.0256410256410258,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Chris Chiozza,Deaundrae Ballard,Egor Koulechov,KeVaughn Allen,Kevarrius Hayes,344,13339,12099,22,11,473,492,432,467,6,15,0,3,0,8,7,9,10,6,10,7,1,12,21,0,1,2,7,5,6,9,5,15,8,5,19,35,-16,20.666666666666668,31.275000000000002,34.85,60.75139888089528,100.43041606886656,-39.67901718797128,60.532258064516135,67.45161290322581,26,6,0.23076923076923078,0.4,0.0,0.0,0.4796163069544364,0.09592326139088729,0.2557953637090328,0.28776978417266186,29,14,0.4827586206896552,0.5714285714285714,0.0,0.2857142857142857,0.6025824964131994,0.028694404591104734,0.20086083213773315,0.1721664275466284,0.6451612903225806,0.2857142857142857,0.7142857142857143,0.3225806451612903,0.31974420463629094,0.2582496413199426,0.028694404591104734,0.15987210231814547
Chris Chiozza,Deaundrae Ballard,Egor Koulechov,Keith Stone,Kevarrius Hayes,312,4141,3540,9,7,436,457,470,482,4,6,0,0,3,7,4,4,2,4,5,3,4,6,15,0,4,0,0,0,1,2,9,2,2,0,21,12,9,10.016666666666667,12.9,8.475,162.7906976744186,141.5929203539823,21.197777320436302,51.51414309484193,33.843594009983356,13,7,0.5384615384615384,0.6666666666666666,,0.42857142857142855,0.46511627906976744,0.0,0.5426356589147286,0.31007751937984496,19,6,0.3157894736842105,0.4,0.0,,1.7699115044247788,0.471976401179941,0.0,0.11799410029498525,0.37037037037037035,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.15503875968992248,0.2359882005899705,0.471976401179941,0.0
Chris Chiozza,Deaundrae Ballard,Gorjok Gak,Jalen Hudson,KeVaughn Allen,12,495,466,1,0,15,17,27,27,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0.48333333333333334,1.0,1.0,200.0,0.0,200.0,82.75862068965517,82.75862068965517,1,1,1.0,1.0,,,1.0,0.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,,,,,0.0,1.0,0.0,0.0
Chris Chiozza,Deaundrae Ballard,Gorjok Gak,Jalen Hudson,Keith Stone,55,3284,2991,6,1,100,107,90,92,2,5,0,0,1,2,0,0,0,1,5,2,0,1,4,0,0,0,4,0,2,2,3,3,3,0,7,2,5,4.883333333333334,6.0,7.949999999999999,116.66666666666667,25.157232704402517,91.50943396226415,49.14675767918088,65.11945392491467,7,3,0.42857142857142855,0.4,,0.5,0.8333333333333334,0.0,0.3333333333333333,0.0,8,1,0.125,0.25,,0.0,0.5031446540880503,0.0,0.5031446540880503,0.25157232704402516,0.625,0.25,0.75,0.375,0.0,0.25157232704402516,0.0,0.0
Chris Chiozza,Deaundrae Ballard,Gorjok Gak,Jalen Hudson,Kevarrius Hayes,65,1587,1558,4,2,85,87,76,76,0,0,0,0,0,0,2,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,2,0.48333333333333334,0.95,1.0,210.52631578947367,0.0,210.52631578947367,78.62068965517241,82.75862068965517,0,0,,,,,0.0,0.0,0.0,2.1052631578947367,1,0,0.0,0.0,,,1.0,0.0,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0,0.0
Chris Chiozza,Deaundrae Ballard,Gorjok Gak,KeVaughn Allen,Keith Stone,101,6306,5888,9,3,174,191,138,145,1,4,0,1,4,7,3,3,0,2,5,0,1,2,4,0,1,1,3,0,0,3,0,5,8,1,17,7,10,6.966666666666667,10.425,10.0,163.06954436450837,70.0,93.06954436450837,59.856459330143544,57.41626794258373,12,5,0.4166666666666667,0.25,0.0,0.5714285714285714,0.38369304556354916,0.09592326139088729,0.671462829736211,0.28776978417266186,8,3,0.375,0.5,0.0,0.3333333333333333,0.4,0.1,0.3,0.0,1.0,0.2857142857142857,0.7142857142857143,0.0,0.0,0.3,0.1,0.09592326139088729
Chris Chiozza,Deaundrae Ballard,Gorjok Gak,Keith Stone,Mike Okauru,85,2886,2694,4,1,131,136,108,112,2,2,0,0,0,1,1,1,2,1,1,0,0,2,3,0,0,0,1,0,0,0,1,0,3,0,5,4,1,3.2,4.475,3.0,111.731843575419,133.33333333333331,-21.601489757914308,55.93749999999999,37.5,3,2,0.6666666666666666,1.0,,0.0,0.446927374301676,0.0,0.223463687150838,0.223463687150838,4,2,0.5,0.6666666666666666,,0.0,1.0,0.0,0.3333333333333333,0.0,0.5,1.0,0.0,0.5,0.446927374301676,0.0,0.0,0.0
Chris Chiozza,Deaundrae Ballard,Jalen Hudson,KeVaughn Allen,Keith Stone,216,906,835,0,4,299,306,335,339,1,1,0,0,0,0,5,10,0,1,0,2,0,0,0,0,0,0,0,4,4,1,0,2,0,0,7,4,3,1.1833333333333333,4.75,2.9,147.36842105263156,137.93103448275863,9.437386569872928,160.56338028169012,98.0281690140845,1,1,1.0,1.0,,,0.21052631578947367,0.0,0.0,2.1052631578947367,0,0,,,,,0.0,0.0,0.0,1.3793103448275863,,0.4,0.8,,0.0,0.3448275862068966,0.0,0.0
Chris Chiozza,Deaundrae Ballard,Jalen Hudson,KeVaughn Allen,Kevarrius Hayes,78,2773,2627,6,5,100,106,164,166,1,3,0,0,1,2,1,2,1,2,2,1,0,1,4,0,0,0,0,0,0,1,1,1,1,0,6,2,4,2.4333333333333336,4.95,4.0,121.21212121212122,50.0,71.21212121212122,81.36986301369862,65.75342465753424,5,2,0.4,0.3333333333333333,,0.5,0.6060606060606061,0.0,0.40404040404040403,0.40404040404040403,4,1,0.25,0.25,,,1.0,0.0,0.0,0.0,0.6666666666666666,0.5714285714285714,0.2857142857142857,0.3333333333333333,0.20202020202020202,0.25,0.0,0.0
Chris Chiozza,Deaundrae Ballard,Jalen Hudson,KeVaughn Allen,Mike Okauru,364,328,314,0,6,512,520,584,590,2,2,0,0,0,0,4,4,0,0,0,4,0,0,0,0,0,0,0,6,6,2,0,0,2,0,8,6,2,0.23333333333333334,3.9000000000000004,4.85,205.1282051282051,123.71134020618557,81.41686492201954,668.5714285714287,831.4285714285713,2,2,1.0,1.0,,,0.5128205128205128,0.0,0.0,1.0256410256410255,0,0,,,,,0.0,0.0,0.0,1.2371134020618557,,,,,0.0,0.4123711340206186,0.0,0.0
Chris Chiozza,Deaundrae Ballard,Jalen Hudson,Keith Stone,Kevarrius Hayes,54,2064,1995,4,1,90,90,70,72,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,2,-2,1.15,2.0,2.0,0.0,100.0,-100.0,69.56521739130436,69.56521739130436,1,0,0.0,,,0.0,0.0,0.0,0.5,0.0,1,1,1.0,1.0,,,0.5,0.0,0.0,0.0,,0.0,1.0,,0.5,0.5,0.0,0.0
Chris Chiozza,Deaundrae Ballard,Jalen Hudson,Kevarrius Hayes,Mike Okauru,52,24,13,1,0,57,57,60,61,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,-1,0.18333333333333332,0.475,0.475,0.0,210.52631578947367,-210.52631578947367,103.63636363636363,103.63636363636363,0,0,,,,,0.0,0.0,0.0,2.1052631578947367,0,0,,,,,0.0,0.0,0.0,2.1052631578947367,,0.0,2.0,,0.0,0.0,0.0,0.0
Chris Chiozza,Deaundrae Ballard,KeVaughn Allen,Keith Stone,Kevarrius Hayes,310,8375,7900,10,8,381,391,400,414,3,8,0,0,1,6,1,1,0,3,5,4,0,4,7,0,0,1,5,3,5,2,3,7,2,0,10,14,-4,7.916666666666667,11.475,13.375,87.14596949891067,104.67289719626167,-17.526927697351,57.978947368421046,67.57894736842105,14,4,0.2857142857142857,0.375,,0.16666666666666666,0.6971677559912854,0.0,0.5228758169934641,0.08714596949891068,12,5,0.4166666666666667,0.5714285714285714,,0.2,0.5233644859813084,0.0,0.37383177570093457,0.37383177570093457,0.625,0.3,0.7,0.375,0.0,0.14953271028037382,0.0,0.0
Chris Chiozza,Deaundrae Ballard,Keith Stone,Kevarrius Hayes,Mike Okauru,71,1476,1364,2,0,92,98,85,88,0,1,0,0,2,2,0,0,1,0,3,0,0,0,3,0,0,1,1,0,0,0,0,1,0,0,6,3,3,1.8666666666666667,4.0,4.0,150.0,75.0,75.0,85.71428571428571,85.71428571428571,3,2,0.6666666666666666,0.0,,1.0,0.25,0.0,0.5,0.0,4,1,0.25,0.0,,1.0,0.75,0.0,0.25,0.0,1.0,0.0,1.0,0.0,0.25,0.0,0.0,0.0
Chris Chiozza,Dontay Bassett,Egor Koulechov,Jalen Hudson,KeVaughn Allen,346,10465,8929,17,8,541,584,447,476,12,27,0,1,6,17,1,4,3,10,15,4,3,8,20,0,2,3,15,4,5,10,12,17,8,1,43,29,14,25.6,38.9,35.375,110.53984575835476,81.97879858657244,28.56104717178232,60.78124999999999,55.2734375,45,18,0.4,0.4444444444444444,0.0,0.35294117647058826,0.6940874035989717,0.02570694087403599,0.4370179948586118,0.10282776349614396,37,11,0.2972972972972973,0.4,0.0,0.2,0.5653710247349824,0.05653710247349823,0.42402826855123676,0.1413427561837456,0.5660377358490566,0.3508771929824561,0.5964912280701754,0.4528301886792453,0.07712082262210797,0.2826855123674912,0.08480565371024736,0.02570694087403599
Chris Chiozza,Dontay Bassett,Egor Koulechov,Jalen Hudson,Keith Stone,131,887,757,3,1,145,147,93,95,1,4,0,0,0,0,0,0,0,1,2,1,0,1,2,0,0,0,1,0,0,0,0,2,0,0,2,2,0,2.1666666666666665,3.0,3.0,66.66666666666666,66.66666666666666,0.0,55.384615384615394,55.384615384615394,4,1,0.25,0.25,,,1.3333333333333333,0.0,0.0,0.0,3,1,0.3333333333333333,0.5,,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,1.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0
Chris Chiozza,Dontay Bassett,Egor Koulechov,Jalen Hudson,Mike Okauru,120,3376,3258,5,3,147,151,114,114,1,2,0,0,0,0,2,3,0,0,3,0,0,0,3,0,0,0,0,0,0,1,0,2,2,0,4,0,4,1.9666666666666668,3.425,4.0,116.78832116788323,0.0,116.78832116788323,69.66101694915254,81.35593220338983,2,1,0.5,0.5,,,0.5839416058394161,0.0,0.0,0.8759124087591241,3,0,0.0,0.0,,,0.75,0.0,0.0,0.0,1.0,0.0,1.3333333333333333,0.0,0.0,0.25,0.0,0.0
