Florida Player 1,Florida Player 2,Florida Player 3,Florida Player 4,Florida Player 5,Unnamed: 0,Start Time,Finish Time,Florida Bigs,Opponent Bigs,Florida Starting Score,Florida Ending Score,Opponent Starting Score,Opponent Ending Score,Florida 2PFGM,Florida 2PFGA,Florida PFGM,Florida PFGA,Florida 3PFGM,Florida 3PFGA,Florida FTM,Florida FTA,Florida TO,Florida ORB,Florida DRB,Florida PF,Florida BLK,Opponent 2PFGM,Opponent 2PFGA,Opponent PFGM,Opponent PFGA,Opponent 3PFGM,Opponent 3PFGA,Opponent FTM,Opponent FTA,Opponent TO,Opponent ORB,Opponent DRB,Opponent PF,Opponent BLK,fl_pts,opp_pts,pt_diff,minutes,fl_poss,opp_poss,off_rat,def_rat,net_rat,fl_pace,opp_pace,fl_fga,fl_fgm,fl_fgp,fl_2fgp,fl_pfgp,fl_3fgp,fl_2fgr,fl_pfgr,fl_3pfgr,fl_ftr,opp_fga,opp_fgm,opp_fgp,opp_2fgp,opp_pfgp,opp_3fgp,opp_2pfgr,opp_pfgr,opp_3pfgr,opp_ftr,fl_drebr,fl_orebr,opp_drebr,opp_orebr,fl_tor,opp_tor,fl_blkr,opp_blkr
Chris Chiozza,Gorjok Gak,KeVaughn Allen,Keith Stone,Mike Okauru,172,2782,2680,6,2,206,210,186,192,0,0,0,1,1,3,1,2,0,1,0,0,0,3,3,0,0,0,0,0,0,0,0,2,1,1,4,6,-2,1.7,2.95,3.0,135.59322033898303,200.0,-64.40677966101697,69.41176470588235,70.58823529411765,4,1,0.25,,0.0,0.3333333333333333,0.0,0.3389830508474576,1.0169491525423728,0.6779661016949152,3,3,1.0,1.0,,,1.0,0.0,0.0,0.0,,0.2857142857142857,0.5714285714285714,,0.0,0.0,0.0,0.3389830508474576
Chris Chiozza,Jalen Hudson,KeVaughn Allen,Keith Stone,Kevarrius Hayes,1640,25872,23664,58,21,2260,2322,2342,2396,14,27,0,1,7,24,13,21,8,6,20,28,6,15,24,0,4,3,13,15,21,18,6,30,17,1,62,54,8,36.80000000000001,62.975000000000016,58.97500000000001,98.4517665740373,91.56422212802033,6.88754444601696,68.45108695652173,64.1032608695652,52,21,0.40384615384615385,0.5185185185185185,0.0,0.2916666666666667,0.42874156411274306,0.015879317189360854,0.38110361254466046,0.3334656609765779,41,18,0.43902439024390244,0.625,0.0,0.23076923076923078,0.40695209834675705,0.06782534972445951,0.2204323866044934,0.35608308605341243,0.7692307692307693,0.17142857142857143,0.8571428571428571,0.23076923076923078,0.12703453751488683,0.30521407376006776,0.10173802458668926,0.015879317189360854
Chris Chiozza,Jalen Hudson,KeVaughn Allen,Keith Stone,Mike Okauru,35,46,43,0,1,58,58,68,69,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,-1,0.05,0.0,0.475,,210.52631578947367,,0.0,379.99999999999994,0,0,,,,,,,,,0,0,,,,,0.0,0.0,0.0,2.1052631578947367,,,,,,0.0,0.0,
Chris Chiozza,Jalen Hudson,Keith Stone,Kevarrius Hayes,Mike Okauru,309,8011,7796,11,3,383,389,417,417,1,3,0,0,0,2,4,6,1,2,5,2,0,0,1,0,0,0,4,0,0,1,0,4,2,0,6,0,6,3.5833333333333335,6.85,6.0,87.59124087591242,0.0,87.59124087591242,76.46511627906976,66.9767441860465,5,1,0.2,0.3333333333333333,,0.0,0.43795620437956206,0.0,0.29197080291970806,0.8759124087591241,5,0,0.0,0.0,,0.0,0.16666666666666666,0.0,0.6666666666666666,0.0,1.0,0.4,0.8,0.0,0.14598540145985403,0.16666666666666666,0.0,0.0
Chris Chiozza,KeVaughn Allen,Keith Stone,Kevarrius Hayes,Mike Okauru,215,1808,1452,8,4,337,340,338,348,0,2,0,1,0,7,3,4,0,2,3,4,1,5,8,0,1,0,0,0,3,2,4,8,2,1,3,10,-7,5.933333333333333,8.9,7.424999999999999,33.70786516853933,134.6801346801347,-100.97226951159537,60.00000000000001,50.056179775280896,10,0,0.0,0.0,0.0,0.0,0.2247191011235955,0.11235955056179775,0.7865168539325842,0.449438202247191,9,5,0.5555555555555556,0.625,0.0,,1.0774410774410776,0.1346801346801347,0.0,0.4040404040404041,0.5454545454545454,0.19047619047619047,0.7619047619047619,0.7272727272727273,0.0,0.2693602693602694,0.1346801346801347,0.11235955056179775
Deaundrae Ballard,Dontay Bassett,Egor Koulechov,Jalen Hudson,KeVaughn Allen,83,1326,1173,2,0,70,72,72,78,1,3,0,0,0,1,0,0,0,0,2,1,0,3,5,0,0,0,0,0,0,0,0,3,0,0,2,6,-4,2.55,4.0,5.0,50.0,120.0,-70.0,62.74509803921569,78.43137254901961,4,1,0.25,0.3333333333333333,,0.0,0.75,0.0,0.25,0.0,5,3,0.6,0.6,,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Deaundrae Ballard,Dontay Bassett,Gorjok Gak,KeVaughn Allen,Mike Okauru,62,154,0,2,0,61,65,36,41,2,2,0,0,0,1,0,0,1,1,2,2,1,0,2,0,1,0,1,5,5,0,1,0,0,0,4,5,-1,2.566666666666667,3.0,4.375,133.33333333333331,114.28571428571428,19.047619047619037,46.75324675324675,68.18181818181817,3,2,0.6666666666666666,1.0,,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,4,0,0.0,0.0,0.0,0.0,0.45714285714285713,0.22857142857142856,0.22857142857142856,1.1428571428571428,0.5,1.0,0.0,0.25,0.3333333333333333,0.0,0.22857142857142856,0.0
Deaundrae Ballard,Dontay Bassett,Jalen Hudson,KeVaughn Allen,Mike Okauru,61,177,154,1,0,61,61,36,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.38333333333333336,1.0,0.0,0.0,,,104.34782608695653,0.0,1,0,0.0,,,0.0,0.0,0.0,1.0,0.0,0,0,,,,,,,,,,0.0,1.0,,0.0,,,0.0
Deaundrae Ballard,Dontay Bassett,Jalen Hudson,Keith Stone,Mike Okauru,37,26,0,1,1,60,60,72,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43333333333333335,0.0,0.0,,,,0.0,0.0,0,0,,,,,,,,,0,0,,,,,,,,,,,,,,,,
Deaundrae Ballard,Dontay Bassett,KeVaughn Allen,Keith Stone,Mike Okauru,145,4280,4082,5,4,377,386,262,266,2,4,0,0,1,1,2,2,0,1,1,2,0,1,2,0,0,0,1,2,2,2,1,1,2,0,9,4,5,3.3,4.95,4.95,181.8181818181818,80.8080808080808,101.01010101010101,60.00000000000001,60.00000000000001,5,3,0.6,0.5,,1.0,0.8080808080808081,0.0,0.20202020202020202,0.40404040404040403,3,1,0.3333333333333333,0.5,,0.0,0.40404040404040403,0.0,0.20202020202020202,0.40404040404040403,0.5,0.5,0.5,0.5,0.0,0.40404040404040403,0.0,0.0
Deaundrae Ballard,Egor Koulechov,Gorjok Gak,Jalen Hudson,KeVaughn Allen,46,6557,6346,8,3,126,133,88,93,2,2,0,0,1,5,0,0,1,0,4,1,0,1,3,0,0,1,3,0,0,2,0,4,2,0,7,5,2,3.5166666666666666,8.0,8.0,87.5,62.5,25.0,90.99526066350711,90.99526066350711,7,3,0.42857142857142855,1.0,,0.2,0.25,0.0,0.625,0.0,6,2,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.375,0.0,0.375,0.0,1.0,0.0,1.0,0.0,0.125,0.25,0.0,0.0
Deaundrae Ballard,Egor Koulechov,Gorjok Gak,Jalen Hudson,Mike Okauru,17,384,290,1,0,22,24,18,20,1,2,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,2,0,0,0,1,2,0,0,2,2,0,1.5666666666666667,2.475,2.0,80.8080808080808,100.0,-19.191919191919197,63.191489361702125,51.06382978723404,2,1,0.5,0.5,,,0.8080808080808081,0.0,0.0,0.40404040404040403,3,1,0.3333333333333333,1.0,,0.0,0.5,0.0,1.0,0.0,0.5,0.0,1.3333333333333333,0.5,0.0,0.0,0.0,0.0
Deaundrae Ballard,Egor Koulechov,Gorjok Gak,KeVaughn Allen,Keith Stone,30,1197,1068,3,2,69,73,58,68,1,1,0,0,0,2,2,2,0,0,1,2,0,0,0,0,0,3,3,1,2,0,0,2,1,0,4,10,-6,2.15,3.95,3.95,101.26582278481011,253.1645569620253,-151.8987341772152,73.48837209302326,73.48837209302326,3,1,0.3333333333333333,1.0,,0.0,0.2531645569620253,0.0,0.5063291139240506,0.5063291139240506,3,3,1.0,,,1.0,0.0,0.0,0.7594936708860759,0.5063291139240506,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Deaundrae Ballard,Egor Koulechov,Gorjok Gak,KeVaughn Allen,Mike Okauru,64,3192,3011,5,5,68,73,50,52,1,4,0,0,0,2,3,4,1,3,2,0,0,1,2,0,0,0,1,0,0,1,0,2,3,1,5,2,3,3.0166666666666666,5.9,4.0,84.7457627118644,50.0,34.7457627118644,78.23204419889504,53.03867403314917,6,1,0.16666666666666666,0.25,,0.0,0.6779661016949152,0.0,0.3389830508474576,0.6779661016949152,3,1,0.3333333333333333,0.5,,0.0,0.5,0.0,0.25,0.0,1.0,0.5454545454545454,0.36363636363636365,0.0,0.1694915254237288,0.25,0.0,0.1694915254237288
Deaundrae Ballard,Egor Koulechov,Jalen Hudson,KeVaughn Allen,Kevarrius Hayes,233,4511,4084,12,4,291,303,250,266,1,12,0,0,1,3,7,11,0,7,2,2,0,3,7,0,0,2,2,4,5,4,2,8,5,0,12,16,-4,7.116666666666668,13.225,13.375,90.73724007561437,119.62616822429905,-28.888928148684684,74.33255269320841,75.17564402810302,15,2,0.13333333333333333,0.08333333333333333,,0.3333333333333333,0.9073724007561437,0.0,0.22684310018903592,0.8317580340264651,9,5,0.5555555555555556,0.42857142857142855,,1.0,0.5233644859813084,0.0,0.14953271028037382,0.37383177570093457,0.4444444444444444,0.4666666666666667,0.5333333333333333,0.4444444444444444,0.0,0.29906542056074764,0.0,0.0
Deaundrae Ballard,Egor Koulechov,Jalen Hudson,Keith Stone,Mike Okauru,125,1816,1630,0,1,151,160,163,166,3,4,0,0,1,2,0,0,0,1,2,1,0,0,1,0,0,1,2,0,0,2,0,1,1,1,9,3,6,3.0999999999999996,5.0,5.0,180.0,60.0,120.0,64.51612903225806,64.51612903225806,6,4,0.6666666666666666,0.75,,0.5,0.8,0.0,0.4,0.0,3,1,0.3333333333333333,0.0,,0.5,0.2,0.0,0.4,0.0,1.0,0.5,0.5,0.0,0.0,0.4,0.0,0.2
Deaundrae Ballard,Egor Koulechov,Jalen Hudson,Kevarrius Hayes,Mike Okauru,18,290,268,1,0,24,25,20,20,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0.36666666666666664,0.475,1.0,210.52631578947367,0.0,210.52631578947367,51.81818181818181,109.0909090909091,0,0,,,,,0.0,0.0,0.0,2.1052631578947367,1,0,0.0,,,0.0,0.0,0.0,1.0,0.0,1.0,,,0.0,0.0,0.0,0.0,0.0
Deaundrae Ballard,Egor Koulechov,KeVaughn Allen,Keith Stone,Kevarrius Hayes,81,2189,1808,6,2,160,166,139,146,0,2,0,0,2,4,0,2,5,2,5,5,1,3,10,0,1,0,1,1,1,1,4,3,4,1,6,7,-1,6.35,9.95,8.475,60.30150753768845,82.59587020648968,-22.294362668801227,62.677165354330704,53.38582677165355,6,2,0.3333333333333333,0.0,,0.5,0.20100502512562815,0.0,0.4020100502512563,0.20100502512562815,12,3,0.25,0.3,0.0,0.0,1.1799410029498525,0.11799410029498525,0.11799410029498525,0.11799410029498525,0.5555555555555556,0.4,0.6,0.4444444444444444,0.5025125628140704,0.11799410029498525,0.11799410029498525,0.10050251256281408
Deaundrae Ballard,Egor Koulechov,Keith Stone,Kevarrius Hayes,Chris Chiozza,0,1200,1042,0,0,0,4,0,5,2,3,0,0,0,1,0,0,2,2,0,0,0,1,1,0,0,1,1,0,0,2,0,0,0,0,4,5,-1,2.6333333333333333,4.0,4.0,100.0,125.0,-25.0,60.75949367088608,60.75949367088608,4,2,0.5,0.6666666666666666,,0.0,0.75,0.0,0.25,0.0,2,2,1.0,1.0,,1.0,0.25,0.0,0.25,0.0,,1.0,0.0,,0.5,0.5,0.0,0.0
Deaundrae Ballard,Gorjok Gak,Jalen Hudson,KeVaughn Allen,Keith Stone,83,1231,1051,2,1,113,118,100,104,1,4,0,0,1,1,0,0,1,1,1,0,0,2,3,0,0,0,0,0,0,2,0,2,0,0,5,4,1,3.0,5.0,5.0,100.0,80.0,20.0,66.66666666666667,66.66666666666667,5,2,0.4,0.25,,1.0,0.8,0.0,0.2,0.0,3,2,0.6666666666666666,0.6666666666666666,,,0.6,0.0,0.0,0.0,1.0,0.3333333333333333,0.6666666666666666,0.0,0.2,0.4,0.0,0.0
Deaundrae Ballard,Gorjok Gak,Jalen Hudson,KeVaughn Allen,Kevarrius Hayes,31,907,808,2,1,41,42,35,38,0,1,0,0,0,1,1,2,2,1,2,1,1,0,0,0,1,1,2,0,0,1,0,2,1,0,1,3,-2,1.65,3.95,3.0,25.316455696202528,100.0,-74.68354430379748,95.75757575757576,72.72727272727273,2,0,0.0,0.0,,0.0,0.2531645569620253,0.0,0.2531645569620253,0.5063291139240506,3,1,0.3333333333333333,,0.0,0.5,0.0,0.3333333333333333,0.6666666666666666,0.0,1.0,0.4,0.8,0.0,0.5063291139240506,0.3333333333333333,0.3333333333333333,0.0
Deaundrae Ballard,Gorjok Gak,Jalen Hudson,KeVaughn Allen,Mike Okauru,5,801,792,1,0,8,8,15,17,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,2,-2,0.15,0.0,1.0,,200.0,,0.0,266.6666666666667,0,0,,,,,,,,,2,1,0.5,0.5,,,2.0,0.0,0.0,0.0,0.0,,,1.0,,0.0,0.0,
Deaundrae Ballard,Gorjok Gak,Jalen Hudson,Kevarrius Hayes,Mike Okauru,27,918,904,4,1,34,34,54,54,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23333333333333334,0.0,0.0,,,,0.0,0.0,0,0,,,,,,,,,0,0,,,,,,,,,,,,,,,,
Deaundrae Ballard,Gorjok Gak,KeVaughn Allen,Keith Stone,Mike Okauru,134,6463,6141,9,6,118,122,140,154,2,3,0,2,0,1,0,0,4,0,3,3,0,5,7,0,0,1,3,1,1,1,1,4,4,2,4,14,-10,5.366666666666667,8.0,10.475,50.0,133.65155131264916,-83.65155131264916,59.62732919254658,78.07453416149067,6,2,0.3333333333333333,0.6666666666666666,0.0,0.0,0.375,0.25,0.125,0.0,10,6,0.6,0.7142857142857143,,0.3333333333333333,0.6682577565632458,0.0,0.2863961813842482,0.0954653937947494,0.75,0.0,1.0,0.25,0.5,0.0954653937947494,0.0,0.25
Deaundrae Ballard,Jalen Hudson,KeVaughn Allen,Keith Stone,Kevarrius Hayes,55,2938,2768,4,1,84,86,72,76,1,3,0,0,0,0,0,0,1,0,0,2,0,2,3,0,0,0,0,0,0,1,1,2,1,0,2,4,-2,2.8333333333333335,4.0,3.0,50.0,133.33333333333331,-83.33333333333331,56.470588235294116,42.35294117647059,3,1,0.3333333333333333,0.3333333333333333,,,0.75,0.0,0.0,0.0,3,2,0.6666666666666666,0.6666666666666666,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.25,0.3333333333333333,0.0,0.0
Deaundrae Ballard,Jalen Hudson,Keith Stone,Kevarrius Hayes,Mike Okauru,38,2596,2462,4,0,74,76,58,60,1,3,0,0,0,2,0,1,0,2,2,0,0,1,3,0,0,0,0,0,0,0,0,3,2,0,2,2,0,2.2333333333333334,3.4749999999999996,3.0,57.553956834532386,66.66666666666666,-9.112709832134271,62.23880597014925,53.731343283582085,5,1,0.2,0.3333333333333333,,0.0,0.8633093525179857,0.0,0.5755395683453238,0.2877697841726619,3,1,0.3333333333333333,0.3333333333333333,,,1.0,0.0,0.0,0.0,1.0,0.4444444444444444,0.6666666666666666,0.0,0.0,0.0,0.0,0.0
Deaundrae Ballard,KeVaughn Allen,Keith Stone,Kevarrius Hayes,Mike Okauru,109,3899,3679,5,1,183,183,150,154,0,1,0,1,0,5,0,0,2,2,1,0,0,2,2,0,0,0,1,0,0,2,0,5,0,1,0,4,-4,3.6666666666666665,6.0,5.0,0.0,80.0,-80.0,65.45454545454545,54.54545454545455,7,0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.0,3,2,0.6666666666666666,1.0,,0.0,0.4,0.0,0.2,0.0,1.0,0.2857142857142857,0.7142857142857143,0.0,0.3333333333333333,0.4,0.0,0.16666666666666666
Dontay Bassett,Egor Koulechov,Jalen Hudson,KeVaughn Allen,Keith Stone,225,2138,1942,5,3,223,231,156,161,2,3,0,1,1,1,1,1,1,1,2,2,0,2,3,0,0,0,0,1,3,0,0,1,0,1,8,5,3,3.2666666666666666,4.475,4.425,178.77094972067042,112.99435028248588,65.77659943818453,54.79591836734693,54.183673469387756,5,3,0.6,0.6666666666666666,0.0,1.0,0.670391061452514,0.223463687150838,0.223463687150838,0.223463687150838,3,2,0.6666666666666666,0.6666666666666666,,,0.6779661016949153,0.0,0.0,0.6779661016949153,1.0,0.5,0.5,0.0,0.223463687150838,0.0,0.0,0.223463687150838
Dontay Bassett,Egor Koulechov,Jalen Hudson,KeVaughn Allen,Mike Okauru,38,2643,2490,4,2,66,69,74,78,1,2,0,0,0,1,1,2,1,0,1,2,0,2,3,0,0,0,1,0,0,2,1,2,0,1,3,4,-1,2.55,4.95,5.0,60.60606060606061,80.0,-19.39393939393939,77.64705882352942,78.43137254901961,3,1,0.3333333333333333,0.5,,0.0,0.40404040404040403,0.0,0.20202020202020202,0.40404040404040403,4,2,0.5,0.6666666666666666,,0.0,0.6,0.0,0.2,0.0,0.5,0.0,0.8,0.5,0.20202020202020202,0.4,0.0,0.20202020202020202
Dontay Bassett,Egor Koulechov,Jalen Hudson,Keith Stone,Mike Okauru,37,1244,1200,2,1,116,116,75,78,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,-3,0.7333333333333333,1.0,1.0,0.0,300.0,-300.0,54.54545454545455,54.54545454545455,0,0,,,,,0.0,0.0,0.0,0.0,1,1,1.0,,,1.0,0.0,0.0,1.0,0.0,,,,,1.0,0.0,0.0,0.0
Dontay Bassett,Egor Koulechov,KeVaughn Allen,Keith Stone,Mike Okauru,129,2258,2006,6,0,159,166,96,102,3,3,0,1,0,0,1,2,1,1,2,4,0,3,3,0,0,0,2,0,2,1,1,1,1,1,7,6,1,4.2,3.95,5.95,177.2151898734177,100.84033613445378,76.37485373896392,37.61904761904762,56.66666666666667,4,3,0.75,1.0,0.0,,0.7594936708860759,0.2531645569620253,0.0,0.5063291139240506,5,3,0.6,1.0,,0.0,0.5042016806722689,0.0,0.3361344537815126,0.3361344537815126,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.2531645569620253,0.1680672268907563,0.0,0.2531645569620253
Dontay Bassett,Gorjok Gak,Jalen Hudson,KeVaughn Allen,Mike Okauru,95,226,113,4,0,150,150,116,118,0,0,0,0,0,0,0,0,2,0,2,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,2,-2,1.8833333333333333,2.0,3.0,0.0,66.66666666666666,-66.66666666666666,42.47787610619469,63.716814159292035,0,0,,,,,0.0,0.0,0.0,0.0,3,1,0.3333333333333333,0.5,,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,1.0,,,0.0,1.0,0.0,0.0,0.0
Egor Koulechov,Gorjok Gak,Jalen Hudson,KeVaughn Allen,Kevarrius Hayes,30,1032,907,2,1,37,41,33,35,2,3,0,0,0,1,0,0,0,0,1,1,0,1,2,0,0,0,0,0,0,1,0,2,0,0,4,2,2,2.0833333333333335,4.0,3.0,100.0,66.66666666666666,33.33333333333334,76.8,57.599999999999994,4,2,0.5,0.6666666666666666,,0.0,0.75,0.0,0.25,0.0,2,1,0.5,0.5,,,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0,0.0
Egor Koulechov,Gorjok Gak,Jalen Hudson,KeVaughn Allen,Mike Okauru,166,5177,4773,9,5,251,271,238,251,2,5,0,0,4,7,4,6,1,0,5,4,1,4,8,0,1,1,2,2,2,4,1,7,2,0,20,13,7,6.733333333333333,15.85,13.95,126.18296529968454,93.1899641577061,32.99300114197844,94.15841584158416,82.87128712871286,12,6,0.5,0.4,,0.5714285714285714,0.31545741324921134,0.0,0.44164037854889593,0.37854889589905366,11,5,0.45454545454545453,0.5,0.0,0.5,0.5734767025089607,0.07168458781362008,0.14336917562724016,0.14336917562724016,0.8333333333333334,0.0,1.0,0.16666666666666666,0.06309148264984227,0.28673835125448033,0.07168458781362008,0.0
Egor Koulechov,Jalen Hudson,KeVaughn Allen,Keith Stone,Chris Chiozza,0,1200,970,0,0,0,2,0,8,0,1,0,1,0,0,2,2,3,1,0,0,0,1,1,0,0,2,3,0,0,3,1,1,2,1,2,8,-6,3.8333333333333335,3.95,6.0,50.632911392405056,133.33333333333331,-82.70042194092827,41.21739130434783,62.60869565217391,2,0,0.0,0.0,0.0,,0.2531645569620253,0.2531645569620253,0.0,0.5063291139240506,4,3,0.75,1.0,,0.6666666666666666,0.16666666666666666,0.0,0.5,0.0,0.0,0.5,0.5,1.0,0.7594936708860759,0.5,0.0,0.2531645569620253
Egor Koulechov,Jalen Hudson,KeVaughn Allen,Keith Stone,Kevarrius Hayes,484,8955,8042,17,11,671,688,635,660,8,15,0,0,0,9,1,2,4,9,9,8,0,4,6,0,0,5,12,2,4,1,1,8,3,0,17,25,-8,15.216666666666667,19.95,19.9,85.21303258145365,125.6281407035176,-40.415108122063955,52.44249726177437,52.31106243154436,24,8,0.3333333333333333,0.5333333333333333,,0.0,0.7518796992481204,0.0,0.4511278195488722,0.10025062656641605,18,9,0.5,0.6666666666666666,,0.4166666666666667,0.30150753768844224,0.0,0.6030150753768845,0.20100502512562815,0.9,0.5454545454545454,0.48484848484848486,0.1,0.2005012531328321,0.05025125628140704,0.0,0.0
Egor Koulechov,Jalen Hudson,KeVaughn Allen,Keith Stone,Mike Okauru,330,5854,5389,0,4,599,615,502,517,4,10,0,0,2,2,2,2,0,1,3,2,0,6,9,0,0,1,5,0,0,2,4,5,4,0,16,15,1,7.75,11.95,12.0,133.89121338912136,125.0,8.891213389121361,61.677419354838705,61.935483870967744,12,6,0.5,0.4,,1.0,0.8368200836820084,0.0,0.1673640167364017,0.1673640167364017,14,7,0.5,0.6666666666666666,,0.2,0.75,0.0,0.4166666666666667,0.0,0.42857142857142855,0.16666666666666666,0.8333333333333334,0.5714285714285714,0.0,0.16666666666666666,0.0,0.0
Egor Koulechov,Jalen Hudson,KeVaughn Allen,Kevarrius Hayes,Mike Okauru,148,2707,2501,5,3,206,212,147,157,2,2,0,0,0,1,2,3,1,0,0,3,0,2,3,0,0,1,1,3,4,2,1,1,2,0,6,10,-4,3.433333333333333,5.425,6.9,110.59907834101384,144.92753623188406,-34.328457890870226,63.20388349514563,80.38834951456312,3,2,0.6666666666666666,1.0,,0.0,0.3686635944700461,0.0,0.18433179723502305,0.5529953917050692,4,3,0.75,0.6666666666666666,,1.0,0.43478260869565216,0.0,0.14492753623188406,0.5797101449275363,0.0,0.0,0.6666666666666666,0.6666666666666666,0.18433179723502305,0.2898550724637681,0.0,0.0
Egor Koulechov,KeVaughn Allen,Keith Stone,Kevarrius Hayes,Mike Okauru,120,3661,3511,6,4,212,214,163,167,1,3,0,0,0,1,0,2,3,3,1,2,0,1,1,0,0,0,1,2,2,2,0,1,2,0,2,4,-2,2.5,4.95,4.95,40.4040404040404,80.8080808080808,-40.4040404040404,79.2,79.2,4,1,0.25,0.3333333333333333,,0.0,0.6060606060606061,0.0,0.20202020202020202,0.40404040404040403,2,1,0.5,1.0,,0.0,0.20202020202020202,0.0,0.20202020202020202,0.40404040404040403,1.0,0.75,0.25,0.0,0.6060606060606061,0.40404040404040403,0.0,0.0
Gorjok Gak,Jalen Hudson,KeVaughn Allen,Keith Stone,Mike Okauru,197,10225,9499,14,4,336,362,281,301,9,14,0,0,2,6,2,3,3,3,8,3,1,8,13,0,0,0,5,4,7,5,4,7,4,0,26,20,6,12.1,21.425,22.325,121.35355892648774,89.58566629339306,31.767892633094675,70.82644628099173,73.80165289256199,20,11,0.55,0.6428571428571429,,0.3333333333333333,0.6534422403733956,0.0,0.28004667444574094,0.14002333722287047,18,8,0.4444444444444444,0.6153846153846154,,0.0,0.5823068309070549,0.0,0.22396416573348266,0.3135498320268757,0.6956521739130435,0.3157894736842105,0.7368421052631579,0.34782608695652173,0.14002333722287047,0.22396416573348266,0.04479283314669653,0.0
Gorjok Gak,Jalen Hudson,KeVaughn Allen,Kevarrius Hayes,Mike Okauru,30,841,816,2,1,40,40,40,40,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.4166666666666667,0.0,1.0,,0.0,,0.0,96.0,1,0,0.0,0.0,,,inf,,,,0,0,,,,,0.0,0.0,0.0,0.0,,1.0,0.0,,,1.0,0.0,inf
Jalen Hudson,KeVaughn Allen,Keith Stone,Kevarrius Hayes,Mike Okauru,468,8647,7863,15,8,629,640,503,535,3,7,0,2,1,8,2,3,5,2,3,8,2,7,9,0,2,3,8,9,11,3,6,11,5,2,11,32,-21,13.066666666666666,19.425,19.224999999999998,56.62805662805662,166.44993498049416,-109.82187835243755,59.46428571428572,58.85204081632652,17,4,0.23529411764705882,0.42857142857142855,0.0,0.125,0.36036036036036034,0.10296010296010295,0.4118404118404118,0.15444015444015444,19,10,0.5263157894736842,0.7777777777777778,0.0,0.375,0.46814044213263983,0.10403120936280885,0.4161248374512354,0.5721716514954487,0.3,0.14814814814814814,0.8148148148148148,0.6,0.2574002574002574,0.15604681404421328,0.10403120936280885,0.10296010296010295
